app_id,model,us_id,scenario_id,scenario_text,feature_name,scenario_name,scenario_examples,us_text
g04-recycling,openai-gpt-4o-mini,11,openai-gpt-4o-mini_11_4,"Given the user is on the safe disposal events page And there are no safe disposal events in the user's area Then the user should see a message stating ""No safe disposal events found in your area.""",View Safe Disposal Events,User sees no events in their area,,"As a user, I want to be able to view the safe disposal events currently being organised around my area."
g04-recycling,openai-gpt-4o-mini,11,openai-gpt-4o-mini_11_5,Given the user is on the safe disposal events page When the user has not entered their location Then the user should be prompted to enter their location to view events,View Safe Disposal Events,User accesses the safe disposal events page without location input,,"As a user, I want to be able to view the safe disposal events currently being organised around my area."
g04-recycling,openai-gpt-4o-mini,12,openai-gpt-4o-mini_12_1,"Given the user is on the pick up selection page When the user chooses ""3:00 PM"" from the available pick up times Then the selected pick up time should be displayed as ""3:00 PM"" And the user should be able to proceed to the next step",Flexible Pick Up Time Selection,User selects a specific pick up time,,"As a user, I want to choose a flexible pick up time, so that I can more conveniently use the website."
g04-recycling,openai-gpt-4o-mini,12,openai-gpt-4o-mini_12_2,"Given the user is on the pick up selection page When the user selects the ""Earliest Available"" option Then the system should display the next available pick up time And the user should be able to proceed to the next step",Flexible Pick Up Time Selection,User selects the earliest available pick up time,,"As a user, I want to choose a flexible pick up time, so that I can more conveniently use the website."
g04-recycling,openai-gpt-4o-mini,12,openai-gpt-4o-mini_12_3,"Given the user is on the pick up selection page When the user tries to select ""1:00 PM"" Then the user should see an error message saying ""Please select a future pick up time""",Flexible Pick Up Time Selection,User attempts to select a past pick up time,,"As a user, I want to choose a flexible pick up time, so that I can more conveniently use the website."
g04-recycling,openai-gpt-4o-mini,12,openai-gpt-4o-mini_12_4,"Given the user has previously selected ""2:00 PM"" as the pick up time When the user changes the pick up time to ""4:00 PM"" Then the selected pick up time should be updated to ""4:00 PM"" And the user should see a confirmation message about the updated pick up time",Flexible Pick Up Time Selection,User modifies the pick up time after selection,,"As a user, I want to choose a flexible pick up time, so that I can more conveniently use the website."
g04-recycling,openai-gpt-4o-mini,12,openai-gpt-4o-mini_12_5,"Given the user is on the pick up selection page When the user selects ""Tomorrow"" from the date options Then the system should display the available pick up times for tomorrow And the user should be able to select any of the available times",Flexible Pick Up Time Selection,User views available pick up times for different days,,"As a user, I want to choose a flexible pick up time, so that I can more conveniently use the website."
g04-recycling,openai-gpt-4o-mini,13,openai-gpt-4o-mini_13_1,"Given I am on the homepage of the website When I click on the ""User Documentation"" link Then I should be redirected to the user documentation page And I should see the title ""User Documentation""",User Documentation Access,Accessing user documentation from the homepage,,"As a user, I want to view user documentation for the website, so that I know how to use the web app."
g04-recycling,openai-gpt-4o-mini,13,openai-gpt-4o-mini_13_2,"Given I am on the user documentation page When I click on the ""Getting Started"" section Then I should be taken to the ""Getting Started"" section And I should see the content related to starting with the web app",User Documentation Access,Viewing a specific section of user documentation,,"As a user, I want to view user documentation for the website, so that I know how to use the web app."
g04-recycling,openai-gpt-4o-mini,13,openai-gpt-4o-mini_13_3,"Given I am on the user documentation page When I enter ""account settings"" into the search bar And I click on the ""Search"" button Then I should see a list of results related to ""account settings""",User Documentation Access,Searching for a topic in the user documentation,,"As a user, I want to view user documentation for the website, so that I know how to use the web app."
g04-recycling,openai-gpt-4o-mini,13,openai-gpt-4o-mini_13_4,"Given I am on the user documentation page When I click on the ""Home"" link Then I should be redirected to the homepage And I should see the homepage content",User Documentation Access,Navigating back to the homepage from user documentation,,"As a user, I want to view user documentation for the website, so that I know how to use the web app."
