filepath,model,app_id,us_id,feature_name,feature_description,feature_keyword,feature_tags,rule_name,rule_description,rule_tags,scenario_name,scenario_description,scenario_keyword,scenario_tags,scenario_examples,step_keyword,step_keyword_type,step_text,step_data_table,step_doc_string,error
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_19.feature,google-gemini-2.0-flash-001,g04-recycling,19,Website User Interface and User Experience,"As a user
  I want to have a great UI and UX from the sites
  So that I have a pleasant experience when navigating through them",Feature,,,,,Website search functionality returns relevant results,,Scenario,,,When,Action,"I enter ""Product A"" in the search field",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_19.feature,google-gemini-2.0-flash-001,g04-recycling,19,Website User Interface and User Experience,"As a user
  I want to have a great UI and UX from the sites
  So that I have a pleasant experience when navigating through them",Feature,,,,,Website search functionality returns relevant results,,Scenario,,,And,Conjunction,I click the search button,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_19.feature,google-gemini-2.0-flash-001,g04-recycling,19,Website User Interface and User Experience,"As a user
  I want to have a great UI and UX from the sites
  So that I have a pleasant experience when navigating through them",Feature,,,,,Website search functionality returns relevant results,,Scenario,,,Then,Outcome,I should be redirected to the search results page,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_19.feature,google-gemini-2.0-flash-001,g04-recycling,19,Website User Interface and User Experience,"As a user
  I want to have a great UI and UX from the sites
  So that I have a pleasant experience when navigating through them",Feature,,,,,Website search functionality returns relevant results,,Scenario,,,And,Conjunction,"the search results page should display products related to ""Product A""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_19.feature,google-gemini-2.0-flash-001,g04-recycling,19,Website User Interface and User Experience,"As a user
  I want to have a great UI and UX from the sites
  So that I have a pleasant experience when navigating through them",Feature,,,,,Website search functionality returns relevant results,,Scenario,,,And,Conjunction,"""Product A"" should be highlighted in the search results",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_19.feature,google-gemini-2.0-flash-001,g04-recycling,19,Website User Interface and User Experience,"As a user
  I want to have a great UI and UX from the sites
  So that I have a pleasant experience when navigating through them",Feature,,,,,Website is responsive and adapts to different screen sizes,,Scenario,,,Given,Context,I am on the website homepage,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_19.feature,google-gemini-2.0-flash-001,g04-recycling,19,Website User Interface and User Experience,"As a user
  I want to have a great UI and UX from the sites
  So that I have a pleasant experience when navigating through them",Feature,,,,,Website is responsive and adapts to different screen sizes,,Scenario,,,When,Action,I resize the browser window to a mobile size,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_19.feature,google-gemini-2.0-flash-001,g04-recycling,19,Website User Interface and User Experience,"As a user
  I want to have a great UI and UX from the sites
  So that I have a pleasant experience when navigating through them",Feature,,,,,Website is responsive and adapts to different screen sizes,,Scenario,,,Then,Outcome,the website layout should adapt to fit the screen,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_19.feature,google-gemini-2.0-flash-001,g04-recycling,19,Website User Interface and User Experience,"As a user
  I want to have a great UI and UX from the sites
  So that I have a pleasant experience when navigating through them",Feature,,,,,Website is responsive and adapts to different screen sizes,,Scenario,,,And,Conjunction,the navigation menu should collapse into a hamburger menu,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_19.feature,google-gemini-2.0-flash-001,g04-recycling,19,Website User Interface and User Experience,"As a user
  I want to have a great UI and UX from the sites
  So that I have a pleasant experience when navigating through them",Feature,,,,,Website is responsive and adapts to different screen sizes,,Scenario,,,And,Conjunction,all content should be readable and accessible,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_19.feature,google-gemini-2.0-flash-001,g04-recycling,19,Website User Interface and User Experience,"As a user
  I want to have a great UI and UX from the sites
  So that I have a pleasant experience when navigating through them",Feature,,,,,Website includes clear and helpful error messages,,Scenario,,,Given,Context,I am on the account registration page,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_19.feature,google-gemini-2.0-flash-001,g04-recycling,19,Website User Interface and User Experience,"As a user
  I want to have a great UI and UX from the sites
  So that I have a pleasant experience when navigating through them",Feature,,,,,Website includes clear and helpful error messages,,Scenario,,,When,Action,I submit the form with an invalid email address,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_19.feature,google-gemini-2.0-flash-001,g04-recycling,19,Website User Interface and User Experience,"As a user
  I want to have a great UI and UX from the sites
  So that I have a pleasant experience when navigating through them",Feature,,,,,Website includes clear and helpful error messages,,Scenario,,,Then,Outcome,an error message should be displayed indicating the email address is invalid,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_19.feature,google-gemini-2.0-flash-001,g04-recycling,19,Website User Interface and User Experience,"As a user
  I want to have a great UI and UX from the sites
  So that I have a pleasant experience when navigating through them",Feature,,,,,Website includes clear and helpful error messages,,Scenario,,,And,Conjunction,the error message should be clear and easy to understand,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_2.feature,google-gemini-2.0-flash-001,g04-recycling,2,Anonymous User Can View Public Recycling Center Information,"As a user, I want to be able to anonymously view public information, so that I know about recycling centers near me before creating an account.",Feature,,,,,Anonymous user views the recycling center list,,Scenario,,,Given,Context,I am an anonymous user,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_2.feature,google-gemini-2.0-flash-001,g04-recycling,2,Anonymous User Can View Public Recycling Center Information,"As a user, I want to be able to anonymously view public information, so that I know about recycling centers near me before creating an account.",Feature,,,,,Anonymous user views the recycling center list,,Scenario,,,When,Action,I visit the recycling center list page,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_2.feature,google-gemini-2.0-flash-001,g04-recycling,2,Anonymous User Can View Public Recycling Center Information,"As a user, I want to be able to anonymously view public information, so that I know about recycling centers near me before creating an account.",Feature,,,,,Anonymous user views the recycling center list,,Scenario,,,Then,Outcome,I should see a list of recycling centers,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_2.feature,google-gemini-2.0-flash-001,g04-recycling,2,Anonymous User Can View Public Recycling Center Information,"As a user, I want to be able to anonymously view public information, so that I know about recycling centers near me before creating an account.",Feature,,,,,Anonymous user views the recycling center list,,Scenario,,,And,Conjunction,each recycling center should have a name,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_2.feature,google-gemini-2.0-flash-001,g04-recycling,2,Anonymous User Can View Public Recycling Center Information,"As a user, I want to be able to anonymously view public information, so that I know about recycling centers near me before creating an account.",Feature,,,,,Anonymous user views the recycling center list,,Scenario,,,And,Conjunction,each recycling center should have an address,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_2.feature,google-gemini-2.0-flash-001,g04-recycling,2,Anonymous User Can View Public Recycling Center Information,"As a user, I want to be able to anonymously view public information, so that I know about recycling centers near me before creating an account.",Feature,,,,,Anonymous user views details of a specific recycling center,,Scenario,,,Given,Context,I am an anonymous user,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\google-gemini-2.0-flash-001\g04-recycling_google-gemini-2.0-flash-001_2.feature,google-gemini-2.0-flash-001,g04-recycling,2,Anonymous User Can View Public Recycling Center Information,"As a user, I want to be able to anonymously view public information, so that I know about recycling centers near me before creating an account.",Feature,,,,,Anonymous user views details of a specific recycling center,,Scenario,,,And,Conjunction,"a recycling center exists with the name ""Eco Depot"" and id ""123""",,,False
