model,app_id,us_id,feature_name,feature_description,scenario_name,scenario_description,scenario_examples,step_keyword_type,us_text,scenario_id,flat_step,step_id
google-gemini-2.0-flash-001,g04-recycling,25,Route Planning System Access,"As an employee
  I want to access the route planning system during work
  So that I can be guided through the neighbourhood",Successful login with valid credentials,,,Conjunction,"As an employee, I want to access the route planning system during work, so that I can be guided through the neighbourhood.",google-gemini-2.0-flash-001_25_1,"And I should see a welcome message ""Welcome, employee123""",google-gemini-2.0-flash-001_25_1_5
google-gemini-2.0-flash-001,g04-recycling,25,Route Planning System Access,"As an employee
  I want to access the route planning system during work
  So that I can be guided through the neighbourhood",Unsuccessful login with invalid credentials,,,Context,"As an employee, I want to access the route planning system during work, so that I can be guided through the neighbourhood.",google-gemini-2.0-flash-001_25_2,Given I am on the login page,google-gemini-2.0-flash-001_25_2_1
google-gemini-2.0-flash-001,g04-recycling,25,Route Planning System Access,"As an employee
  I want to access the route planning system during work
  So that I can be guided through the neighbourhood",Unsuccessful login with invalid credentials,,,Action,"As an employee, I want to access the route planning system during work, so that I can be guided through the neighbourhood.",google-gemini-2.0-flash-001_25_2,"When I enter my username ""employee123"" and password ""WrongPassword""",google-gemini-2.0-flash-001_25_2_2
google-gemini-2.0-flash-001,g04-recycling,25,Route Planning System Access,"As an employee
  I want to access the route planning system during work
  So that I can be guided through the neighbourhood",Unsuccessful login with invalid credentials,,,Conjunction,"As an employee, I want to access the route planning system during work, so that I can be guided through the neighbourhood.",google-gemini-2.0-flash-001_25_2,"And I click the ""Login"" button",google-gemini-2.0-flash-001_25_2_3
google-gemini-2.0-flash-001,g04-recycling,25,Route Planning System Access,"As an employee
  I want to access the route planning system during work
  So that I can be guided through the neighbourhood",Unsuccessful login with invalid credentials,,,Outcome,"As an employee, I want to access the route planning system during work, so that I can be guided through the neighbourhood.",google-gemini-2.0-flash-001_25_2,"Then I should see an error message ""Invalid username or password""",google-gemini-2.0-flash-001_25_2_4
google-gemini-2.0-flash-001,g04-recycling,25,Route Planning System Access,"As an employee
  I want to access the route planning system during work
  So that I can be guided through the neighbourhood",Unsuccessful login with invalid credentials,,,Conjunction,"As an employee, I want to access the route planning system during work, so that I can be guided through the neighbourhood.",google-gemini-2.0-flash-001_25_2,And I should remain on the login page,google-gemini-2.0-flash-001_25_2_5
google-gemini-2.0-flash-001,g04-recycling,25,Route Planning System Access,"As an employee
  I want to access the route planning system during work
  So that I can be guided through the neighbourhood",Accessing the route planning system with a valid session,,,Context,"As an employee, I want to access the route planning system during work, so that I can be guided through the neighbourhood.",google-gemini-2.0-flash-001_25_3,"Given I am logged in as ""employee123""",google-gemini-2.0-flash-001_25_3_1
google-gemini-2.0-flash-001,g04-recycling,25,Route Planning System Access,"As an employee
  I want to access the route planning system during work
  So that I can be guided through the neighbourhood",Accessing the route planning system with a valid session,,,Action,"As an employee, I want to access the route planning system during work, so that I can be guided through the neighbourhood.",google-gemini-2.0-flash-001_25_3,When I navigate to the route planning dashboard,google-gemini-2.0-flash-001_25_3_2
google-gemini-2.0-flash-001,g04-recycling,25,Route Planning System Access,"As an employee
  I want to access the route planning system during work
  So that I can be guided through the neighbourhood",Accessing the route planning system with a valid session,,,Outcome,"As an employee, I want to access the route planning system during work, so that I can be guided through the neighbourhood.",google-gemini-2.0-flash-001_25_3,Then I should see the route planning map,google-gemini-2.0-flash-001_25_3_3
google-gemini-2.0-flash-001,g04-recycling,25,Route Planning System Access,"As an employee
  I want to access the route planning system during work
  So that I can be guided through the neighbourhood",Accessing the route planning system with a valid session,,,Conjunction,"As an employee, I want to access the route planning system during work, so that I can be guided through the neighbourhood.",google-gemini-2.0-flash-001_25_3,And I should see a search bar to enter a destination,google-gemini-2.0-flash-001_25_3_4
google-gemini-2.0-flash-001,g04-recycling,25,Route Planning System Access,"As an employee
  I want to access the route planning system during work
  So that I can be guided through the neighbourhood",Planning a route to a destination,,,Context,"As an employee, I want to access the route planning system during work, so that I can be guided through the neighbourhood.",google-gemini-2.0-flash-001_25_4,Given I am on the route planning dashboard,google-gemini-2.0-flash-001_25_4_1
google-gemini-2.0-flash-001,g04-recycling,25,Route Planning System Access,"As an employee
  I want to access the route planning system during work
  So that I can be guided through the neighbourhood",Planning a route to a destination,,,Action,"As an employee, I want to access the route planning system during work, so that I can be guided through the neighbourhood.",google-gemini-2.0-flash-001_25_4,"When I enter ""123 Main Street"" in the destination search bar",google-gemini-2.0-flash-001_25_4_2
google-gemini-2.0-flash-001,g04-recycling,25,Route Planning System Access,"As an employee
  I want to access the route planning system during work
  So that I can be guided through the neighbourhood",Planning a route to a destination,,,Conjunction,"As an employee, I want to access the route planning system during work, so that I can be guided through the neighbourhood.",google-gemini-2.0-flash-001_25_4,"And I select ""123 Main Street"" from the search suggestions",google-gemini-2.0-flash-001_25_4_3
google-gemini-2.0-flash-001,g04-recycling,25,Route Planning System Access,"As an employee
  I want to access the route planning system during work
  So that I can be guided through the neighbourhood",Planning a route to a destination,,,Conjunction,"As an employee, I want to access the route planning system during work, so that I can be guided through the neighbourhood.",google-gemini-2.0-flash-001_25_4,"And I click the ""Plan Route"" button",google-gemini-2.0-flash-001_25_4_4
